序号,学校名称,主管部门,省份,城市,985,211,双一流,类型,层次,性质,状态
2642,泉州工程职业技术学院,福建省教育厅,福建,泉州,,,,0,专科,民办,本省未招生
2643,江西科技职业学院,江西省教育厅,江西,南昌,,,,0,专科,民办,成功
2644,江西航空职业技术学院,江西省教育厅,江西,南昌,,,,0,专科,民办,成功
2645,赣西科技职业学院,江西省教育厅,江西,新余,,,,0,专科,民办,成功
2646,江西新能源科技职业学院,江西省教育厅,江西,新余,,,,综合,专科,民办,成功
2647,江西枫林涉外经贸职业学院,江西省教育厅,江西,九江,,,,0,专科,民办,成功
2648,江西工商职业技术学院,江西省教育厅,江西,南昌,,,,0,专科,民办,成功
2649,景德镇陶瓷职业技术学院,江西省教育厅,江西,景德镇,,,,0,专科,民办,成功
2650,江西洪州职业学院,江西省教育厅,江西,宜春,,,,0,专科,民办,成功
2651,南昌影视传播职业学院,江西省教育厅,江西,南昌,,,,0,专科,民办,成功
2652,九江理工职业学院,江西省教育厅,江西,九江,,,,0,专科,民办,无效数据
2653,和君职业学院,江西省教育厅,江西,赣州,,,,0,专科,民办,成功
2654,曲阜远东职业技术学院,山东省教育厅,山东,济宁,,,,0,专科,民办,成功
2655,德州科技职业学院,山东省教育厅,山东,德州,,,,理工,专科,民办,本省未招生
2656,山东力明科技职业学院,山东省教育厅,山东,泰安,,,,综合,专科,民办,成功
2657,山东圣翰财贸职业学院,山东省教育厅,山东,济南,,,,0,专科,民办,成功
2658,青岛飞洋职业技术学院,山东省教育厅,山东,青岛,,,,0,专科,民办,本省未招生
2659,青岛求实职业技术学院,山东省教育厅,山东,青岛,,,,0,专科,民办,成功
2660,潍坊工商职业学院,山东省教育厅,山东,潍坊,,,,0,专科,民办,成功
2661,山东杏林科技职业学院,山东省教育厅,山东,济南,,,,0,专科,民办,本省未招生
2662,山东文化产业职业学院,山东省教育厅,山东,青岛,,,,0,专科,民办,成功
2663,山东海事职业学院,山东省教育厅,山东,潍坊,,,,0,专科,民办,本省未招生
2664,山东艺术设计职业学院,山东省教育厅,山东,济南,,,,0,专科,民办,成功
2665,烟台黄金职业学院,山东省教育厅,山东,烟台,,,,0,专科,民办,成功
2666,日照航海工程职业学院,山东省教育厅,山东,日照,,,,0,专科,民办,成功
2667,青岛航空科技职业学院,山东省教育厅,山东,青岛,,,,0,专科,民办,成功
2668,潍坊环境工程职业学院,山东省教育厅,山东,潍坊,,,,0,专科,民办,本省未招生
2669,滨州科技职业学院,山东省教育厅,山东,滨州,,,,0,专科,民办,成功
2670,郑州电子信息职业技术学院,河南省教育厅,河南,郑州,,,,0,专科,民办,本省未招生
2671,嵩山少林武术职业学院,河南省教育厅,河南,郑州,,,,综合,专科,民办,无效数据
2672,郑州电力职业技术学院,河南省教育厅,河南,郑州,,,,理工,专科,民办,本省未招生
2673,郑州城市职业学院,河南省教育厅,河南,郑州,,,,理工,专科,民办,本省未招生
2674,焦作工贸职业学院,河南省教育厅,河南,焦作,,,,0,专科,民办,本省未招生
2675,许昌陶瓷职业学院,河南省教育厅,河南,许昌,,,,0,专科,民办,本省未招生
2676,郑州理工职业学院,河南省教育厅,河南,郑州,,,,0,专科,民办,本省未招生
2677,郑州信息工程职业学院,河南省教育厅,河南,郑州,,,,0,专科,民办,本省未招生
2678,长垣烹饪职业技术学院,河南省教育厅,河南,新乡,,,,0,专科,民办,本省未招生
2679,信阳涉外职业技术学院,河南省教育厅,河南,信阳,,,,0,专科,民办,本省未招生
2680,鹤壁汽车工程职业学院,河南省教育厅,河南,鹤壁,,,,0,专科,民办,成功
2681,南阳职业学院,河南省教育厅,河南,南阳,,,,0,专科,民办,本省未招生
2682,郑州商贸旅游职业学院,河南省教育厅,河南,郑州,,,,0,专科,民办,本省未招生
2683,郑州黄河护理职业学院,河南省教育厅,河南,郑州,,,,0,专科,民办,本省未招生
2684,洛阳科技职业学院,河南省教育厅,河南,洛阳,,,,综合,专科,民办,本省未招生
2685,平顶山文化艺术职业学院,河南省教育厅,河南,平顶山,,,,0,专科,民办,本省未招生
2686,信阳航空职业学院,河南省教育厅,河南,信阳,,,,0,专科,民办,成功
2687,林州建筑职业技术学院,河南省教育厅,河南,安阳,,,,0,专科,民办,本省未招生
2688,郑州电子商务职业学院,河南省教育厅,河南,郑州,,,,0,专科,民办,本省未招生
2689,郑州轨道工程职业学院,河南省教育厅,河南,郑州,,,,0,专科,民办,本省未招生
2690,郑州体育职业学院,河南省教育厅,河南,郑州,,,,0,专科,民办,本省未招生
2691,郑州城建职业学院,河南省教育厅,河南,郑州,,,,0,专科,民办,本省未招生
2692,郑州医药健康职业学院,河南省教育厅,河南,郑州,,,,0,专科,民办,成功
2693,武汉工贸职业学院,湖北省教育厅,湖北,武汉,,,,0,专科,民办,本省未招生
2694,湖北开放职业学院,湖北省教育厅,湖北,武汉,,,,0,专科,民办,本省未招生
2695,武汉科技职业学院,湖北省教育厅,湖北,武汉,,,,0,专科,民办,本省未招生
2696,武汉外语外事职业学院,湖北省教育厅,湖北,武汉,,,,0,专科,民办,成功
2697,武汉信息传播职业技术学院,湖北省教育厅,湖北,武汉,,,,0,专科,民办,成功
2698,武昌职业学院,湖北省教育厅,湖北,武汉,,,,0,专科,民办,成功
2699,武汉商贸职业学院,湖北省教育厅,湖北,武汉,,,,综合,专科,民办,成功
2700,黄冈科技职业学院,湖北省教育厅,湖北,黄冈,,,,0,专科,民办,成功
2701,长江艺术工程职业学院,湖北省教育厅,湖北,荆州,,,,0,专科,民办,成功
2702,武汉光谷职业学院,湖北省教育厅,湖北,武汉,,,,0,专科,民办,成功
2703,湖北健康职业学院,湖北省教育厅,湖北,咸宁,,,,0,专科,民办,本省未招生
2704,湖北孝感美珈职业学院,湖北省教育厅,湖北,孝感,,,,0,专科,民办,本省未招生
2705,长沙南方职业学院,湖南省教育厅,湖南,长沙,,,,0,专科,民办,本省未招生
2706,潇湘职业学院,湖南省教育厅,湖南,娄底,,,,0,专科,民办,成功
2707,湖南外国语职业学院,湖南省教育厅,湖南,长沙,,,,0,专科,民办,成功
2708,湖南都市职业学院,湖南省教育厅,湖南,长沙,,,,0,专科,民办,成功
2709,湖南电子科技职业学院,湖南省教育厅,湖南,长沙,,,,综合,专科,民办,成功
2710,湖南高尔夫旅游职业学院,湖南省教育厅,湖南,常德,,,,0,专科,民办,本省未招生
2711,湖南工商职业学院,湖南省教育厅,湖南,衡阳,,,,0,专科,民办,成功
2712,湖南三一工业职业技术学院,湖南省教育厅,湖南,长沙,,,,0,专科,民办,成功
2713,湖南吉利汽车职业技术学院,湖南省教育厅,湖南,湘潭,,,,0,专科,民办,本省未招生
2714,潮汕职业技术学院,广东省教育厅,广东,揭阳,,,,0,专科,民办,本省未招生
2715,私立华联学院,广东省教育厅,广东,广州,,,,0,专科,民办,成功
2716,广东新安职业技术学院,广东省教育厅,广东,深圳,,,,0,专科,民办,本省未招生
2717,广州康大职业技术学院,广东省教育厅,广东,广州,,,,0,专科,民办,本省未招生
2718,珠海艺术职业学院,广东省教育厅,广东,珠海,,,,0,专科,民办,成功
2719,广东岭南职业技术学院,广东省教育厅,广东,广州,,,,综合,专科,民办,本省未招生
2720,广东亚视演艺职业学院,广东省教育厅,广东,肇庆,,,,0,专科,民办,成功
2721,广州涉外经济职业技术学院,广东省教育厅,广东,广州,,,,0,专科,民办,成功
2722,广州南洋理工职业学院,广东省教育厅,广东,广州,,,,综合,专科,民办,本省未招生
2723,惠州经济职业技术学院,广东省教育厅,广东,惠州,,,,0,专科,民办,本省未招生
2724,广州现代信息工程职业技术学院,广东省教育厅,广东,广州,,,,0,专科,民办,本省未招生
2725,广州华南商贸职业学院,广东省教育厅,广东,广州,,,,0,专科,民办,成功
2726,广州华立科技职业学院,广东省教育厅,广东,广州,,,,综合,专科,民办,成功
2727,广州珠江职业技术学院,广东省教育厅,广东,广州,,,,综合,专科,民办,本省未招生
2728,广州松田职业学院,广东省教育厅,广东,广州,,,,0,专科,民办,本省未招生
2729,广东文理职业学院,广东省教育厅,广东,湛江,,,,综合,专科,民办,本省未招生
2730,广州城建职业学院,广东省教育厅,广东,广州,,,,理工,专科,民办,无效数据
2731,广东南方职业学院,广东省教育厅,广东,江门,,,,综合,专科,民办,本省未招生
2732,广州华商职业学院,广东省教育厅,广东,广州,,,,综合,专科,民办,本省未招生
2733,广州华夏职业学院,广东省教育厅,广东,广州,,,,0,专科,民办,本省未招生
2734,广州东华职业学院,广东省教育厅,广东,广州,,,,0,专科,民办,本省未招生
2735,广东创新科技职业学院,广东省教育厅,广东,东莞,,,,理工,专科,民办,本省未招生
2736,广东信息工程职业学院,广东省教育厅,广东,肇庆,,,,0,专科,民办,成功
2737,广东碧桂园职业学院,广东省教育厅,广东,清远,,,,0,专科,民办,成功
2738,广东酒店管理职业技术学院,广东省教育厅,广东,东莞,,,,0,专科,民办,本省未招生
2739,广东肇庆航空职业学院,广东省教育厅,广东,肇庆,,,,0,专科,民办,本省未招生
2740,桂林生命与健康职业技术学院,广西壮族自治区教育厅,广西,桂林,,,,0,专科,民办,本省未招生
2741,桂林山水职业学院,广西壮族自治区教育厅,广西,桂林,,,,0,专科,民办,本省未招生
2742,广西演艺职业学院,广西壮族自治区教育厅,广西,南宁,,,,0,专科,民办,成功
2743,广西英华国际职业学院,广西壮族自治区教育厅,广西,钦州,,,,0,专科,民办,成功
2744,广西工程职业学院,广西壮族自治区教育厅,广西,百色,,,,综合,专科,民办,成功
2745,广西理工职业技术学院,广西壮族自治区教育厅,广西,崇左,,,,理工,专科,民办,本省未招生
2746,广西经济职业学院,广西壮族自治区教育厅,广西,南宁,,,,0,专科,民办,成功
2747,广西科技职业学院,广西壮族自治区教育厅,广西,崇左,,,,0,专科,民办,成功
2748,广西培贤国际职业学院,广西壮族自治区教育厅,广西,百色,,,,0,专科,民办,成功
2749,广西中远职业学院,广西壮族自治区教育厅,广西,崇左,,,,0,专科,民办,本省未招生
2750,玉柴职业技术学院,广西壮族自治区教育厅,广西,玉林,,,,0,专科,民办,无效数据
2751,广西蓝天航空职业学院,广西壮族自治区教育厅,广西,来宾,,,,0,专科,民办,无效数据
2752,梧州医学高等专科学校,广西壮族自治区教育厅,广西,梧州,,,,0,专科,民办,成功
2753,北海康养职业学院,广西壮族自治区教育厅,广西,北海,,,,0,专科,民办,本省未招生
2754,三亚城市职业学院,海南省教育厅,海南,三亚,,,,0,专科,民办,成功
2755,海南工商职业学院,海南省教育厅,海南,海口,,,,综合,专科,民办,成功
2756,三亚航空旅游职业学院,海南省教育厅,海南,三亚,,,,综合,专科,民办,成功
2757,三亚理工职业学院,海南省教育厅,海南,三亚,,,,综合,专科,民办,成功
2758,三亚中瑞酒店管理职业学院,海南省教育厅,海南,三亚,,,,0,专科,民办,成功
2759,海南健康管理职业技术学院,海南省教育厅,海南,澄迈,,,,0,专科,民办,本省未招生
2760,重庆海联职业技术学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2761,重庆信息技术职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2762,重庆传媒职业学院,重庆市教委,重庆,重庆,,,,综合,专科,民办,成功
2763,重庆建筑科技职业学院,重庆市教委,重庆,重庆,,,,理工,专科,民办,成功
2764,重庆应用技术职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2765,重庆科创职业学院,重庆市教委,重庆,重庆,,,,理工,专科,民办,本省未招生
2766,重庆电讯职业学院,重庆市教委,重庆,重庆,,,,理工,专科,民办,成功
2767,重庆能源职业学院,重庆市教委,重庆,重庆,,,,理工,专科,民办,成功
2768,重庆交通职业学院,重庆市教委,重庆,重庆,,,,理工,专科,民办,本省未招生
2769,重庆公共运输职业学院,重庆市教委,重庆,重庆,,,,理工,专科,民办,成功
2770,重庆艺术工程职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2771,重庆轻工职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2772,重庆电信职业学院,重庆市教委,重庆,重庆,,,,理工,专科,民办,成功
2773,重庆经贸职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2774,重庆科技职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2775,重庆资源与环境保护职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2776,重庆护理职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,本省未招生
2777,重庆理工职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2778,重庆智能工程职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2779,重庆健康职业学院,重庆市教委,重庆,重庆,,,,0,专科,民办,成功
2780,民办四川天一学院,四川省教育厅,四川,成都,,,,0,专科,民办,本省未招生
2781,四川托普信息技术职业学院,四川省教育厅,四川,成都,,,,0,专科,民办,成功
2782,四川国际标榜职业学院,四川省教育厅,四川,成都,,,,综合,专科,民办,成功
2783,四川文化传媒职业学院,四川省教育厅,四川,成都,,,,0,专科,民办,成功
2784,四川华新现代职业学院,四川省教育厅,四川,成都,,,,0,专科,民办,成功
2785,四川科技职业学院,四川省教育厅,四川,成都,,,,综合,专科,民办,成功
2786,四川城市职业学院,四川省教育厅,四川,成都,,,,综合,专科,民办,成功
2787,四川现代职业学院,四川省教育厅,四川,成都,,,,0,专科,民办,成功
2788,四川长江职业学院,四川省教育厅,四川,成都,,,,0,专科,民办,成功
2789,四川三河职业学院,四川省教育厅,四川,泸州,,,,0,专科,民办,本省未招生
2790,四川汽车职业技术学院,四川省教育厅,四川,绵阳,,,,0,专科,民办,成功
2791,巴中职业技术学院,四川省教育厅,四川,巴中,,,,0,专科,民办,成功
2792,四川希望汽车职业学院,四川省教育厅,四川,资阳,,,,0,专科,民办,成功
2793,四川电子机械职业技术学院,四川省教育厅,四川,绵阳,,,,0,专科,民办,成功
2794,四川文轩职业学院,四川省教育厅,四川,成都,,,,综合,专科,民办,成功
2795,四川西南航空职业学院,四川省教育厅,四川,成都,,,,理工,专科,民办,成功
2796,四川应用技术职业学院,四川省教育厅,四川,凉山,,,,0,专科,民办,成功
2797,眉山药科职业学院,四川省教育厅,四川,眉山,,,,0,专科,民办,成功
2798,天府新区信息职业学院,四川省教育厅,四川,眉山,,,,0,专科,民办,成功
2799,德阳城市轨道交通职业学院,四川省教育厅,四川,德阳,,,,0,专科,民办,成功
