查询院校名称,页面院校名称,主管部门,院校省份,城市,985,211,双一流,类型,层次,性质,省份,批次,科类,专业组,选科要求,专业,最低分,最低位次,人数,批次线差,备注
中国劳动关系学院,中国劳动关系学院,中华全国总工会,北京,北京,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"劳动教育-(低年级在涿州校区就读，详见招生章程。)-1, 行政管理-(低年级在涿州校区就读，详见招生章程。)-1, 工商管理-(低年级在涿州校区就读，详见招生章程。)-1, 法学-(低年级在涿州校区就读，详见招生章程。)-1, 财务管理-(低年级在涿州校区就读，详见招生章程。)-1",,,5.0,,
中国劳动关系学院,中国劳动关系学院,中华全国总工会,北京,北京,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"计算机科学与技术-(低年级在涿州校区就读，详见招生章程。)-2, 安全工程-(低年级在涿州校区就读，详见招生章程。)-2",,,4.0,,
北京信息科技大学,北京信息科技大学,北京市,北京,北京,,,,理工,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"信息安全-2, 计算机科学与技术-2, 软件工程-2, 信息与计算科学-2, 自动化-1, 电子信息科学与技术-1, 通信工程-1, 智能科学与技术-1, 测控技术与仪器-1",,,13.0,,
北京信息科技大学,北京信息科技大学,北京市,北京,北京,,,,理工,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"电气工程及其自动化-(中外合作办学)-2, 机械设计制造及其自动化-(中外合作办学)-2, 数据科学与大数据技术-(中外合作办学)-1",,,5.0,,
北京信息科技大学,北京信息科技大学,北京市,北京,北京,,,,理工,本科,公办,江西,本科批,首选物理,561,首选物理 再选不限,"信息管理与信息系统-(国家专项)-2, 审计学-(计算机审计)(国家专项)-2",,,4.0,,
北京信息科技大学,北京信息科技大学,北京市,北京,北京,,,,理工,本科,公办,江西,本科批,首选物理,562,首选物理 再选化学,"机械设计制造及其自动化-(国家专项)-6, 智能交互设计-(国家专项)-2, 电子信息科学与技术-(国家专项)-2, 应用统计学-(国家专项)-2",,,12.0,,
北京联合大学,北京联合大学,北京市,北京,北京,,,,综合,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"大数据管理与应用-5, 物流工程-2",,,7.0,,
北京联合大学,北京联合大学,北京市,北京,北京,,,,综合,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"建筑环境与能源应用工程-6, 轨道交通信号与控制-3, 交通工程-2, 机械工程-2",,,13.0,,
北京联合大学,北京联合大学,北京市,北京,北京,,,,综合,本科,公办,江西,本科批,首选物理,503,首选物理 再选化学,"电气工程及其自动化-4, 计算机科学与技术-4, 人工智能-2, 信息安全-(网安创新实验班)-2, 人工智能-(全栈式创新实验班)-2, 软件工程-(机器人创新实验班)-2",,,16.0,,
民政职业大学,民政职业大学,民政部,北京,北京,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"康复辅助器具技术-(办学地点：燕郊校区)-8, 现代殡葬技术与管理-(办学地点：燕郊校区)-2, 婚姻服务与管理-(办学地点：燕郊校区)-2, 社会工作-2, 智慧健康养老管理-2",,,16.0,,
中国石油大学（北京）,中国石油大学(北京),教育部,北京,北京,,,双一流,理工,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"工商管理类-(会计学、财务管理)-3, 经济学类-(能源经济、金融学)-2, 信息管理与信息系统-2",,,7.0,,
中国石油大学（北京）,中国石油大学(北京),教育部,北京,北京,,,双一流,理工,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"机械类-(机器人工程、机械设计制造及其自动化)-5, 勘查技术与工程-4, 资源勘查工程-(油气与清洁地质能源)-4, 海洋油气工程-3, 石油工程-3, 材料科学与工程-3, 计算机科学与技术-3, 能源与动力工程-3, 能源化学工程-2, 化学工程与工艺-2, 地球物理学-(智能探测)-2, 碳储科学与工程-2, 石油工程-(碳中和能源创新班)-2, 新能源科学与工程-2, 过程装备与控制工程-2, 应用化学-2, 自动化-2, 电子信息工程-2, 安全工程-2, 环境工程-2, 人工智能-1",,,53.0,,
中国石油大学（北京）,中国石油大学(北京),教育部,北京,北京,,,双一流,理工,本科,公办,江西,本科批,首选物理,561,首选物理 再选不限,"经济学类-(能源经济、金融学)(国家专项)-1, 工商管理类-(会计学、财务管理)(国家专项)-1",,,2.0,,
天津科技大学,天津科技大学,天津市,天津,天津,,,,理工,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"大数据管理与应用-(实行学分制收费)-2, 工业工程-(实行学分制收费)-2, 财务管理-(实行学分制收费)-2, 国际经济与贸易-(实行学分制收费)-1, 金融工程-(实行学分制收费)-1",,,8.0,,
天津科技大学,天津科技大学,天津市,天津,天津,,,,理工,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"软件工程-(实行学分制收费)-3, 测控技术与仪器-(实行学分制收费)-2, 工业设计-(实行学分制收费)-2, 微电子科学与工程-(实行学分制收费)-2, 人工智能-(实行学分制收费)-2, 过程装备与控制工程-(实行学分制收费)-2, 智能制造工程-(实行学分制收费)-2, 机械设计制造及其自动化-(实行学分制收费)-2, 计算机科学与技术-(实行学分制收费)-2, 数字媒体技术-(实行学分制收费)-2, 自动化-(实行学分制收费)-2, 机器人工程-(实行学分制收费)-2, 数据科学与大数据技术-(实行学分制收费)-2, 电气工程及其自动化-(实行学分制收费)-2, 机械电子工程-(实行学分制收费)-2, 车辆工程-(实行学分制收费)-2, 物联网工程-(实行学分制收费)-2",,,35.0,,
天津科技大学,天津科技大学,天津市,天津,天津,,,,理工,本科,公办,江西,本科批,首选物理,503,首选物理 再选化学,"化学工程与工艺-(实行学分制收费)-4, 食品科学与工程-(实行学分制收费)-3, 轻化工程-(实行学分制收费)-3, 应用化学-(实行学分制收费)-3, 生物工程-(实行学分制收费)-3, 材料化学-(实行学分制收费)-3, 制药工程-(实行学分制收费)-3, 高分子材料与工程-(实行学分制收费)-3, 海洋科学-(实行学分制收费)-2, 食品营养与健康-(实行学分制收费)-2, 食品质量与安全-(实行学分制收费)-2, 环境科学-(实行学分制收费)-2, 环境工程-(实行学分制收费)-2, 包装工程-(实行学分制收费)-2",,,37.0,,
中国矿业大学（北京）,中国矿业大学(北京),教育部,北京,北京,,,双一流,理工,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"工商管理类-(工商管理、会计学、大数据管理与应用)-6, 建筑学-(五年)-2",,,8.0,,
中国矿业大学（北京）,中国矿业大学(北京),教育部,北京,北京,,,双一流,理工,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"土木工程-6, 安全科学与工程类-(安全工程、消防工程、应急技术与管理)-6, 人工智能-5, 电气工程及其自动化-5, 数学类-(数学与应用数学、信息与计算科学)-5, 地质类-(地质工程、资源勘查工程)-4, 计算机科学与技术-3, 环境工程-3, 测绘类-(测绘工程、遥感科学与技术)-3, 地球物理学-3, 机械类-(机械工程、机器人工程)-3, 城市地下空间工程-3, 新能源科学与工程-3, 工程力学-3, 化学工程与工艺-3, 智能建造-2, 智能制造工程-2, 矿物加工工程-2, 碳储科学与工程-2, 智能建造-(与北京语言大学葡语专业联合培养)(联合培养)-2",,,68.0,,
中国矿业大学（北京）,中国矿业大学(北京),教育部,北京,北京,,,双一流,理工,本科,公办,江西,本科批,首选物理,561,首选物理 再选不限,工商管理类-(工商管理、会计学、大数据管理与应用)(国家专项)-2,,,2.0,,
中国矿业大学（北京）,中国矿业大学(北京),教育部,北京,北京,,,双一流,理工,本科,公办,江西,本科批,首选物理,562,首选物理 再选化学,"土木工程-(国家专项)-2, 数学类-(数学与应用数学、信息与计算科学)(国家专项)-2",,,4.0,,
天津大学,天津大学,教育部,天津,天津,,,双一流,理工,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"工科试验班-(电气信息类)(电气工程及其自动化、电子信息工程、通信工程、物联网工程、智能电网信息工程、自动化、机器人工程)-32, 理科试验班-(理学类)(应用物理学、应用化学、地理科学)(不招色盲、色弱考生)-24, 工科试验班-(智能制造与建造)(工程力学、工业设计、机械设计制造及其自动化、能源与动力工程、智能制造工程、港口航道与海岸工程、水利水电工程、土木工程、建筑环境与能源应用工程、材料成型及控制工程、智慧建筑与建造)-21, 工科试验班-(智慧化工与绿色低碳类)(化学工程与工艺、精细化工、过程装备与控制工程、环境科学、环境工程)(不招色盲、色弱考生)-20, 工科试验班-(新材料与加工技术类)(材料科学与工程、功能材料)(不招色盲、色弱考生)-17, 工科试验班-(未来技术学院)(电气工程及其自动化、智能电网信息工程、电子信息工程、电子科学与技术、通信工程、光电信息科学与工程、集成电路设计与集成系统、人工智能、自动化、计算机科学与技术、软件工程、物联网工程、数据科学与大数据技术、网络空间安全、数学与应用数学、工程力学、机械设计制造及其自动化、材料成型及控制工程、工业设计、过程装备与控制工程、智能制造工程、测控技术与仪器、智能感知工程、材料科学与工程、功能材料、能源与动力工程、土木工程、建筑环境与能源应用工程、水利水电工程、港口航道与海岸工程、船舶与海洋工)-9",,,123.0,,
天津大学,天津大学,教育部,天津,天津,,,双一流,理工,本科,公办,江西,本科批,首选物理,561,首选物理 再选化学,"理科试验班-(理学类)(应用物理学、应用化学、地理科学)(不招色盲、色弱考生)(国家专项)-10, 工科试验班-(智慧化工与绿色低碳类)(化学工程与工艺、精细化工、过程装备与控制工程、环境科学、环境工程)(不招色盲、色弱考生)(国家专项)-5",,,15.0,,
南开大学,南开大学,教育部,天津,天津,,,双一流,综合,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"工科试验班-(信息科学与技术)(计算机科学与技术、信息安全、物联网工程、自动化、智能科学与技术、软件工程)(本专业大类内专业任选。)-21, 理科试验班-(物理与光电信息技术工程)(物理学、应用物理学、光电信息科学与工程、电子信息科学与技术、微电子科学与工程、电子科学与技术、通信工程)(本专业大类内专业任选。)-11, 理科试验班-(物质科学与可持续发展)(化学、应用化学、生物科学、生物技术、环境科学、环境工程、资源循环科学与工程、药学、药物化学、材料物理、材料化学)(本专业大类内专业任选。)-8, 理科试验班-(数学与大数据)(数学与应用数学、信息与计算科学、数据科学、统计学)(本专业大类内专业任选。)-6, 临床医学-(5+3一体化)(五年)(仅录取填报该专业志愿的考生，本硕连读。)-4, 工科试验班-(卓越拔尖计划伯苓班)(光电信息科学与工程、计算机科学与技术、智能科学与技术)(本专业大类内专业任选。)-4, 理科试验班-(卓越拔尖计划伯苓班)(物理学、化学、生物科学)(本专业大类内专业任选。)-2, 口腔医学-(五年)(仅录取填报该专业志愿的考生。)-1, 眼视光医学-(五年)(仅录取填报该专业志愿的考生。)-1, 智能医学工程-(仅录取填报该专业志愿的考生。)-1",,,59.0,,
南开大学,南开大学,教育部,天津,天津,,,双一流,综合,本科,公办,江西,本科批,首选物理,502,首选物理 再选不限,"金融学类-(金融学、保险学(保险与精算))(本专业大类内专业任选。)-5, 经济学类-(经济学、国际经济与贸易、财政学、商务经济学)(本专业大类内专业任选。)-3",,,8.0,,
南开大学,南开大学,教育部,天津,天津,,,双一流,综合,本科,公办,江西,本科批,首选物理,561,首选物理 再选化学,理科试验班-(物质科学与可持续发展)(化学、应用化学、生物科学、生物技术、环境科学、环境工程、资源循环科学与工程、药学、药物化学、材料物理、材料化学)(本专业大类内专业任选。)(国家专项)-8,,,8.0,,
